time,text_tokens,total_consumed_tokens,total_loss,reduced_llm_loss,reduced_balancing_loss,loss,maxvio,efficient_attn_ratio,grad_norm,max_memory_GB,reserved_memory_GB,tgs,e2e_tgs
9.9224,33598.0,15878287.0,1.03060389,0.98268127,0.04792267,0.00723325,0.28202316,0.50032079,0.22623530,38.31,46.04,3386.1,4351.2
10.0380,48323.0,15926610.0,1.00792170,0.95994031,0.04798135,0.00584992,0.22133152,0.48324123,0.23723924,38.87,46.04,4814.0,4352.4
9.9995,48000.0,15974610.0,1.03714764,0.98938614,0.04776144,0.00621057,0.27225479,0.47929606,0.29142085,38.84,46.04,4800.3,4353.6
9.9115,46879.0,16021489.0,0.99034297,0.94229132,0.04805162,0.00768303,0.21562931,0.46706739,0.30821329,38.72,46.04,4729.8,4354.7
9.8425,45757.0,16067246.0,1.01028049,0.96237093,0.04790955,0.00830690,0.22587661,0.45717818,0.29841542,38.61,46.04,4648.9,4355.4
9.9157,59980.0,16127226.0,0.99903303,0.95104778,0.04798532,0.00731650,0.22068422,0.43975368,0.28951102,40.05,46.04,6049.0,4360.0
10.0654,41969.0,16169195.0,1.00046229,0.95251191,0.04795022,0.00662514,0.25636625,0.44110179,0.29379681,38.31,46.04,4169.6,4359.4
9.9175,33600.0,16202795.0,0.97724301,0.92898762,0.04825532,0.00689104,0.25376073,0.50032234,0.23105131,38.31,46.04,3387.9,4356.9
9.5288,44827.0,16247622.0,0.99760222,0.94943672,0.04816546,0.00696288,0.61995190,0.40156117,0.21430889,38.51,46.04,4704.4,4357.7
9.9251,33600.0,16281222.0,0.99332047,0.94520193,0.04811850,0.00595120,0.26794529,0.50032234,0.21549466,38.31,46.04,3385.3,4355.2
9.7159,42844.0,16324066.0,0.95311952,0.90476024,0.04835937,0.00588932,0.25555053,0.44244304,0.16021666,38.32,46.04,4409.7,4355.3
9.9389,47119.0,16371185.0,0.99118334,0.94304037,0.04814297,0.00801239,0.25026846,0.46949115,0.20789683,38.75,46.04,4740.9,4356.3
9.7267,43242.0,16414427.0,0.99551594,0.94742912,0.04808687,0.00767597,0.22571634,0.44352272,0.24559301,38.36,46.04,4445.7,4356.5
10.0171,48197.0,16462624.0,1.00910795,0.96097571,0.04813213,0.00877873,0.25059366,0.48167199,0.23814897,38.86,46.04,4811.5,4357.7
9.9120,33599.0,16496223.0,0.99210656,0.94388199,0.04822459,0.00854190,0.26818004,0.50032157,0.21720830,38.31,46.04,3389.7,4355.2
9.5052,50308.0,16546531.0,0.99107480,0.94308472,0.04799008,0.00632693,0.37037572,0.39393252,0.19861756,39.07,46.04,5292.7,4357.5
9.8447,45840.0,16592371.0,0.96710175,0.91882181,0.04827997,0.00739297,0.22040586,0.45782968,0.26171368,38.62,46.04,4656.3,4358.3
10.0807,48943.0,16641314.0,1.01107013,0.96308863,0.04798153,0.01169906,0.24076632,0.49139291,0.31528705,38.93,46.04,4855.1,4359.6
10.0489,45260.0,16686574.0,0.98316222,0.93510872,0.04805345,0.00821020,0.20953742,0.45358211,0.31475243,38.56,46.04,4504.0,4360.0
10.1575,49562.0,16736136.0,1.01634431,0.96829951,0.04804485,0.00894155,0.30774218,0.50022620,0.30292034,39.00,46.04,4879.4,4361.4
9.7232,38580.0,16774716.0,1.01964223,0.97181064,0.04783161,0.01057649,0.28929991,0.44938216,0.25986204,38.31,46.04,3967.8,4360.4
10.0645,48558.0,16823274.0,0.99468845,0.94659519,0.04809326,0.01111966,0.20539884,0.48625061,0.20180191,38.89,46.04,4824.7,4361.6
9.9201,33600.0,16856874.0,1.00585198,0.95776457,0.04808744,0.00705093,0.29295689,0.50032234,0.25889945,38.31,46.04,3387.1,4359.1
10.0138,51108.0,16907982.0,0.99506152,0.94707102,0.04799056,0.00888681,0.19144158,0.46792793,0.25074255,39.15,46.04,5103.8,4361.0
9.7206,54639.0,16962621.0,1.00486529,0.95693743,0.04792789,0.00729388,0.25283581,0.41524100,0.27692109,39.51,46.04,5620.9,4364.1
9.7503,44001.0,17006622.0,0.97346240,0.92530495,0.04815740,0.00527374,0.21489704,0.44640252,0.19924057,38.43,46.04,4512.8,4364.5
9.9262,60328.0,17066950.0,1.00038469,0.95230854,0.04807627,0.00808583,0.21365105,0.43939820,0.20741187,40.09,46.04,6077.6,4368.8
9.9288,33600.0,17100550.0,0.98932850,0.94111067,0.04821780,0.00649826,0.25902766,0.50032234,0.26119673,38.31,46.04,3384.1,4366.3
9.9216,33600.0,17134150.0,1.02603209,0.97800452,0.04802761,0.00595117,0.26530463,0.50032234,0.21354637,38.31,46.04,3386.5,4363.9
10.1093,49312.0,17183462.0,0.99889261,0.95077258,0.04812004,0.00845078,0.24946070,0.49630073,0.19343948,38.97,46.04,4877.9,4365.2
9.7444,54253.0,17237715.0,0.98946089,0.94139475,0.04806617,0.00734873,0.27493459,0.41941693,0.19681697,39.47,46.04,5567.6,4368.1
9.8873,46560.0,17284275.0,0.99182135,0.94369709,0.04812422,0.00797921,0.20848566,0.46401954,0.20364565,38.69,46.04,4709.1,4369.0
9.9149,33600.0,17317875.0,1.00196731,0.95386612,0.04810112,0.00644703,0.21960668,0.50032234,0.24743339,38.31,46.04,3388.9,4366.5
9.8722,49179.0,17367054.0,0.98189926,0.93380201,0.04809733,0.00794550,0.21282840,0.45706612,0.30440030,38.96,46.04,4981.6,4368.1
9.7409,43579.0,17410633.0,0.97329760,0.92519897,0.04809871,0.01091167,0.22566468,0.44467187,0.33595148,38.39,46.04,4473.8,4368.3
9.7938,44935.0,17455568.0,0.97816831,0.93018568,0.04798267,0.00830243,0.19621238,0.45142406,0.25956443,38.53,46.04,4588.1,4368.9
9.9823,47684.0,17503252.0,0.99259484,0.94452107,0.04807365,0.00781263,0.19907117,0.47563410,0.21484734,38.81,46.04,4776.9,4369.9
9.9468,47257.0,17550509.0,0.96810561,0.91993868,0.04816693,0.00681153,0.20447850,0.47093150,0.24805808,38.76,46.04,4751.0,4370.8
9.8949,57448.0,17607957.0,1.00679314,0.95886719,0.04792579,0.00853626,0.19303355,0.41369379,0.28729749,39.80,46.04,5805.8,4374.3
10.1345,49350.0,17657307.0,1.01251936,0.96458662,0.04793286,0.00632752,0.22945964,0.49712563,0.27985847,38.98,46.04,4869.5,4375.6
9.9820,47434.0,17704741.0,1.00933242,0.96143961,0.04789279,0.00993598,0.25671169,0.47283083,0.24373616,38.78,46.04,4752.0,4376.2
9.8792,46306.0,17751047.0,0.98012644,0.93199909,0.04812749,0.00862284,0.19512603,0.46172565,0.26810899,38.67,46.04,4687.2,4377.0
10.0372,61900.0,17812947.0,0.99733514,0.94928604,0.04804903,0.00827814,0.19869404,0.45466632,0.24338430,40.25,46.04,6167.1,4381.4
9.9098,33600.0,17846547.0,0.97224420,0.92399549,0.04824868,0.00567956,0.26406181,0.50032234,0.20454964,38.31,46.04,3390.6,4379.0
9.9153,60862.0,17907409.0,0.98238516,0.93428266,0.04810252,0.00766289,0.20853615,0.44198507,0.21728042,40.14,46.04,6138.2,4383.2
9.8289,45556.0,17952965.0,0.99722272,0.94914383,0.04807895,0.00684655,0.19258684,0.45376006,0.23994739,38.59,46.04,4634.9,4383.8
9.6988,42218.0,17995183.0,0.98213279,0.93399727,0.04813540,0.00784845,0.26164851,0.44133785,0.25248137,38.31,46.04,4352.9,4383.8
10.0396,48631.0,18043814.0,0.99881834,0.95083565,0.04798278,0.00702539,0.18473336,0.48720720,0.28717446,38.90,46.04,4843.9,4384.9
10.1198,49171.0,18092985.0,0.99808109,0.95001119,0.04806995,0.00774456,0.19725245,0.49456519,0.37373874,38.96,46.04,4858.9,4386.0
9.9214,33600.0,18126585.0,1.00636041,0.95851719,0.04784315,0.00668525,0.23826095,0.50032234,0.41136840,38.31,46.04,3386.6,4383.6
9.8263,45598.0,18172183.0,0.97034240,0.92227280,0.04806945,0.00672131,0.18044376,0.45596600,0.26898199,38.59,46.04,4640.4,4384.2
9.7139,39011.0,18211194.0,1.03238952,0.98450077,0.04788885,0.00686060,0.29208270,0.44713214,0.20760009,38.31,46.04,4016.0,4383.4
9.9275,33599.0,18244793.0,1.02255595,0.97462088,0.04793502,0.00942325,0.27752596,0.50032157,0.26643085,38.31,46.04,3384.4,4381.0
10.1428,49431.0,18294224.0,1.05331957,1.00528324,0.04803634,0.00581961,0.21346590,0.49830335,0.57992589,38.98,46.04,4873.5,4382.2
10.1808,63804.0,18358028.0,1.01609027,0.96797282,0.04811741,0.00661614,0.27858391,0.47624561,0.16388987,40.44,46.04,6267.1,4386.8
9.9274,33599.0,18391627.0,0.96178150,0.91331387,0.04846761,0.00709555,0.27967453,0.50032157,0.20283966,38.31,46.04,3384.5,4384.4
9.9279,33600.0,18425227.0,0.99318326,0.94500065,0.04818259,0.00800430,0.24641728,0.50032234,0.19311681,38.31,46.04,3384.4,4382.0
9.9446,33600.0,18458827.0,0.98319966,0.93505663,0.04814303,0.00732698,0.22034276,0.50032234,0.17270537,38.31,46.04,3378.7,4379.7
9.7478,37039.0,18495866.0,0.99310607,0.94502306,0.04808300,0.00697425,0.42284483,0.46019423,0.19804096,38.31,46.04,3799.7,4378.3
9.7288,42585.0,18538451.0,0.97838491,0.93022245,0.04816254,0.00923882,0.29510772,0.44189742,0.20122080,38.31,46.04,4377.2,4378.3
10.1110,49330.0,18587781.0,1.00565243,0.95764989,0.04800248,0.00526712,0.20647430,0.49658233,0.16739024,38.97,46.04,4878.8,4379.5
10.0747,48664.0,18636445.0,1.00372529,0.95564449,0.04808098,0.01101789,0.27133617,0.48763812,0.17998661,38.91,46.04,4830.3,4380.6
9.9171,33598.0,18670043.0,0.99506754,0.94695276,0.04811483,0.00752377,0.24752234,0.50032079,0.19267923,38.31,46.04,3387.9,4378.3
10.1330,62800.0,18732843.0,1.00982308,0.96192539,0.04789772,0.00723500,0.25782731,0.46650961,0.16769403,40.34,46.04,6197.6,4382.6
9.9263,33600.0,18766443.0,1.00785649,0.95986092,0.04799548,0.00480270,0.23515306,0.50032234,0.16782765,38.31,46.04,3384.9,4380.2
9.9774,47720.0,18814163.0,0.98577589,0.93766594,0.04810994,0.00818617,0.18530022,0.47509938,0.15749298,38.81,46.04,4782.8,4381.2
10.1664,63416.0,18877579.0,1.00277412,0.95475334,0.04802078,0.00672091,0.21568105,0.47136271,0.18671745,40.40,46.04,6237.8,4385.6
9.6942,54665.0,18932244.0,1.00774860,0.95979691,0.04795173,0.00690306,0.31983790,0.41009021,0.19815826,39.52,46.04,5638.9,4388.4
9.7406,43399.0,18975643.0,0.98741204,0.93915784,0.04825417,0.00629661,0.39028174,0.44403037,0.21865912,38.37,46.04,4455.5,4388.5
9.9281,33599.0,19009242.0,0.97966081,0.93138450,0.04827631,0.00932652,0.25883183,0.50032157,0.20753841,38.31,46.04,3384.2,4386.2
9.7753,58014.0,19067256.0,0.98703980,0.93892759,0.04811221,0.00793038,0.21528777,0.41799656,0.15571967,39.85,46.04,5934.8,4389.7
9.8149,45262.0,19112518.0,0.96879935,0.92052644,0.04827288,0.00835325,0.22482942,0.45355931,0.21972276,38.56,46.04,4611.6,4390.2
9.8589,46147.0,19158665.0,0.98649096,0.93839264,0.04809836,0.00833561,0.25274068,0.46035859,0.28613532,38.65,46.04,4680.7,4390.8
9.6813,39700.0,19198365.0,0.98580295,0.93772310,0.04807986,0.00661881,0.33260861,0.44427153,0.28647706,38.31,46.04,4100.7,4390.2
9.8702,59663.0,19258028.0,1.00684023,0.95887274,0.04796758,0.00759471,0.23598175,0.43009549,0.26236066,40.02,46.04,6044.8,4393.9
9.6023,54779.0,19312807.0,0.97146899,0.92338288,0.04808600,0.00797662,0.18835990,0.39467943,0.28292948,39.53,46.04,5704.8,4396.8
9.7176,43128.0,19355935.0,0.97081769,0.92277861,0.04803908,0.00906344,0.18669163,0.44318286,0.23422642,38.35,46.04,4438.1,4396.9
9.9222,33600.0,19389535.0,0.97330952,0.92516088,0.04814865,0.00930800,0.24258265,0.50032234,0.19978346,38.31,46.04,3386.4,4394.6
9.7232,37944.0,19427479.0,1.01281548,0.96491253,0.04790287,0.01049105,0.25106174,0.45330712,0.23348966,38.31,46.04,3902.4,4393.5
9.8287,35842.0,19463321.0,0.99552262,0.94767100,0.04785156,0.00767514,0.21307842,0.47167566,0.26718926,38.31,46.04,3646.7,4391.9
9.9113,33598.0,19496919.0,0.99212325,0.94405228,0.04807091,0.00881066,0.23091345,0.50032079,0.22148532,38.31,46.04,3389.9,4389.6
9.9227,33599.0,19530518.0,0.99628043,0.94816786,0.04811251,0.01002940,0.25608140,0.50032157,0.18638507,38.31,46.04,3386.1,4387.4
9.9145,33600.0,19564118.0,0.98300195,0.93489832,0.04810365,0.00726847,0.24023518,0.50032234,0.23827967,38.31,46.04,3389.0,4385.1
9.5311,50706.0,19614824.0,0.99326962,0.94526929,0.04800031,0.00883074,0.22332297,0.38815922,0.23205934,39.11,46.04,5320.1,4387.1
9.9295,33600.0,19648424.0,1.00150251,0.95350564,0.04799682,0.00598307,0.19915347,0.50032234,0.21602133,38.31,46.04,3383.9,4384.9
9.5591,53024.0,19701448.0,0.98548889,0.93746603,0.04802285,0.00809857,0.22014683,0.39199051,0.25508454,39.35,46.04,5547.0,4387.4
10.1921,63948.0,19765396.0,0.99783677,0.94969839,0.04813847,0.00689718,0.26439369,0.47838315,0.28509542,40.46,46.04,6274.3,4391.7
9.9171,33600.0,19798996.0,0.99890977,0.95083618,0.04807360,0.00906796,0.23524368,0.50032234,0.25309712,38.31,46.04,3388.1,4389.4
9.9176,33600.0,19832596.0,0.96745336,0.91918361,0.04826986,0.00516962,0.22626916,0.50032234,0.28322539,38.31,46.04,3387.9,4387.2
9.9191,33597.0,19866193.0,1.00596189,0.95790088,0.04806110,0.00969314,0.23082672,0.50032002,0.27236345,38.31,46.04,3387.1,4385.0
9.9316,33599.0,19899792.0,0.98234475,0.93420416,0.04814060,0.00873922,0.24126355,0.50032157,0.26280862,38.31,46.04,3383.0,4382.6
9.8775,46381.0,19946173.0,1.01196146,0.96401340,0.04794800,0.00621649,0.21157560,0.46239048,0.27310434,38.67,46.04,4695.6,4383.3
9.9193,33600.0,19979773.0,0.97051990,0.92241186,0.04810808,0.00686119,0.23128045,0.50032234,0.19894969,38.31,46.04,3387.4,4381.1
10.0272,48156.0,20027929.0,1.00147712,0.95353121,0.04794594,0.00684563,0.19078760,0.48118290,0.20800905,38.85,46.04,4802.5,4382.0
9.6921,39656.0,20067585.0,0.97591591,0.92788315,0.04803275,0.00706962,0.41398662,0.44442779,0.26082140,38.31,46.04,4091.6,4381.4
9.9232,33599.0,20101184.0,1.01023579,0.96227992,0.04795584,0.00793039,0.22837040,0.50032157,0.19231069,38.31,46.04,3385.9,4379.3
10.0972,48897.0,20150081.0,0.99588835,0.94790846,0.04797985,0.00794473,0.20202062,0.49076158,0.20862184,38.93,46.04,4842.6,4380.3
9.6911,49275.0,20199356.0,1.01784372,0.96987963,0.04796407,0.00648714,0.31360936,0.41975963,0.20602080,38.97,46.04,5084.5,4381.7
9.6982,40215.0,20239571.0,0.99294686,0.94488090,0.04806601,0.00667945,0.28350306,0.44270748,0.17462337,38.31,46.04,4146.6,4381.3
9.9913,47838.0,20287409.0,0.99216533,0.94403601,0.04812929,0.00609803,0.27382305,0.47738463,0.18479733,38.82,46.04,4788.0,4382.1
10.0623,48721.0,20336130.0,0.99922317,0.95112896,0.04809420,0.00737833,0.20764992,0.48839602,0.18387459,38.91,46.04,4841.9,4383.1
9.9209,33600.0,20369730.0,1.00672925,0.95865959,0.04806972,0.00657046,0.27536955,0.50032234,0.21999368,38.31,46.04,3386.8,4381.0
9.9715,47500.0,20417230.0,0.99592113,0.94785780,0.04806340,0.00977524,0.20007208,0.47357178,0.23286110,38.79,46.04,4763.6,4381.8
9.7065,37822.0,20455052.0,0.98006326,0.93186623,0.04819700,0.00749463,0.44178337,0.45414826,0.22016338,38.31,46.04,3896.5,4380.8
9.8409,45699.0,20500751.0,0.99983203,0.95188242,0.04794957,0.00618984,0.18468943,0.45673743,0.22755289,38.60,46.04,4643.8,4381.3
9.9168,33600.0,20534351.0,1.02544868,0.97750139,0.04794733,0.00845191,0.33248410,0.50032234,0.23231772,38.31,46.04,3388.2,4379.2
9.7036,42442.0,20576793.0,0.96647030,0.91829908,0.04817120,0.00580570,0.21737407,0.44164973,0.25198740,38.31,46.04,4373.8,4379.2
9.9186,54717.0,20631510.0,1.01990998,0.97209638,0.04781360,0.00757486,0.22830926,0.44549054,0.25480643,39.52,46.04,5516.6,4381.6
9.9595,47376.0,20678886.0,0.99870276,0.95060450,0.04809818,0.00621665,0.23459212,0.47220203,0.25911096,38.77,46.04,4756.9,4382.4
10.1544,49386.0,20728272.0,0.99440724,0.94632757,0.04807965,0.00825886,0.19784686,0.49770260,0.28367460,38.98,46.04,4863.5,4383.4
10.0909,49044.0,20777316.0,1.00611901,0.95812470,0.04799431,0.00499148,0.20665321,0.49281299,0.26090524,38.94,46.04,4860.2,4384.4
9.7631,43994.0,20821310.0,0.97890425,0.93075424,0.04814994,0.00610021,0.20320803,0.44636509,0.23245902,38.43,46.04,4506.1,4384.7
9.7412,43535.0,20864845.0,0.96332949,0.91502374,0.04830581,0.00589131,0.26939178,0.44450727,0.17422807,38.39,46.04,4469.2,4384.9
9.9315,47131.0,20911976.0,1.00516069,0.95714223,0.04801854,0.00846014,0.18482254,0.46955466,0.20720987,38.75,46.04,4745.6,4385.6
9.9206,33598.0,20945574.0,0.97871333,0.93038660,0.04832675,0.00712663,0.22259453,0.50032079,0.23403595,38.31,46.04,3386.7,4383.5
9.8488,35704.0,20981278.0,0.97548056,0.92727768,0.04820278,0.01082353,0.22531162,0.47316948,0.18595466,38.31,46.04,3625.2,4382.0
10.0681,48836.0,21030114.0,0.98878098,0.94069725,0.04808369,0.00646828,0.17884371,0.48993698,0.16001265,38.92,46.04,4850.6,4383.0
9.9206,33600.0,21063714.0,0.97168332,0.92341810,0.04826521,0.00502301,0.21631762,0.50032234,0.18710227,38.31,46.04,3386.9,4380.9
9.9257,33600.0,21097314.0,0.99177653,0.94384968,0.04792672,0.00570589,0.22985223,0.50032234,0.23222467,38.31,46.04,3385.2,4378.8
9.6923,40857.0,21138171.0,0.98364389,0.93568885,0.04795513,0.01022897,0.24956493,0.44141257,0.19591832,38.31,46.04,4215.4,4378.5
9.9204,33600.0,21171771.0,0.97013623,0.92200232,0.04813391,0.00551474,0.19328138,0.50032234,0.19115911,38.31,46.04,3387.0,4376.5
10.1210,49225.0,21220996.0,1.02374387,0.97585201,0.04789186,0.00679889,0.35679817,0.49574479,0.22576870,38.96,46.04,4863.7,4377.5
9.6946,56180.0,21277176.0,0.96831280,0.92022961,0.04808317,0.00836285,0.21395794,0.41015315,0.23556465,39.67,46.04,5795.0,4380.3
9.7713,58105.0,21335281.0,0.96855533,0.92037594,0.04817928,0.00779125,0.25080293,0.41722891,0.22196262,39.86,46.04,5946.5,4383.5
9.9636,47665.0,21382946.0,0.97939122,0.93131012,0.04808116,0.00843975,0.20350263,0.47539741,0.25119823,38.80,46.04,4783.9,4384.3
9.8251,45499.0,21428445.0,0.98805904,0.93997848,0.04808065,0.00816964,0.21957394,0.45524809,0.27860188,38.58,46.04,4630.9,4384.8
9.9276,33601.0,21462046.0,0.99179202,0.94376367,0.04802835,0.00936591,0.21264105,0.50032312,0.23424228,38.31,46.04,3384.6,4382.7
9.9942,33597.0,21495643.0,0.98951763,0.94145620,0.04806145,0.00885088,0.22595420,0.50032002,0.20857026,38.31,46.04,3361.7,4380.6
9.6405,52985.0,21548628.0,0.97506082,0.92699867,0.04806209,0.00727957,0.25701568,0.38963428,0.18339957,39.34,46.04,5496.1,4382.8
9.9015,57205.0,21605833.0,0.99855262,0.95061195,0.04794076,0.00978325,0.26444528,0.43651664,0.17765296,39.77,46.04,5777.4,4385.6
10.0091,33600.0,21639433.0,0.98044014,0.93227714,0.04816304,0.00448404,0.21026151,0.50032234,0.20189774,38.31,46.04,3356.9,4383.5
9.9131,33600.0,21673033.0,0.99078405,0.94262087,0.04816315,0.00710662,0.20980591,0.50032234,0.19554122,38.31,46.04,3389.4,4381.5
10.1337,49566.0,21722599.0,0.99634916,0.94831270,0.04803651,0.00721822,0.19853568,0.50030440,0.20059808,39.00,46.04,4891.2,4382.6
10.0560,48417.0,21771016.0,0.99346972,0.94540012,0.04806965,0.00733248,0.19787543,0.48444107,0.23427057,38.88,46.04,4814.7,4383.5
10.0561,56808.0,21827824.0,0.98295414,0.93502992,0.04792428,0.00670163,0.20196716,0.40801096,0.31334358,39.73,46.04,5649.1,4386.0
9.9853,61464.0,21889288.0,1.01014721,0.96220344,0.04794374,0.00647287,0.22997807,0.44883531,0.35310316,40.21,46.04,6155.5,4389.5
9.7286,43262.0,21932550.0,0.97575027,0.92771912,0.04803118,0.00780294,0.21922182,0.44357818,0.33568066,38.36,46.04,4446.9,4389.7
9.8101,45094.0,21977644.0,0.98029619,0.93222988,0.04806638,0.00741176,0.20522653,0.45242906,0.22450809,38.54,46.04,4596.7,4390.1
9.8893,59774.0,22037418.0,0.96042883,0.91227865,0.04815019,0.01015386,0.19772625,0.43276376,0.26672620,40.03,46.04,6044.3,4393.3
9.9354,33600.0,22071018.0,0.98031515,0.93219149,0.04812364,0.00657016,0.22107697,0.50032234,0.33687982,38.31,46.04,3381.8,4391.3
10.3112,64207.0,22135225.0,0.99915832,0.95118511,0.04797333,0.00706553,0.18869543,0.48173502,0.22800790,40.48,46.04,6226.9,4394.9
9.7116,49675.0,22184900.0,0.97716856,0.92913043,0.04803822,0.00718838,0.33192626,0.42355740,0.20036572,39.01,46.04,5115.0,4396.2
9.9213,33600.0,22218500.0,1.00533950,0.95736748,0.04797202,0.00729568,0.21168083,0.50032234,0.23076655,38.31,46.04,3386.6,4394.3
9.8149,44947.0,22263447.0,0.99899137,0.95106417,0.04792716,0.00727030,0.20556359,0.45148852,0.22636397,38.53,46.04,4579.5,4394.6
9.7304,43237.0,22306684.0,0.97330076,0.92518842,0.04811235,0.00732141,0.20675880,0.44350731,0.17376044,38.36,46.04,4443.5,4394.7
9.9934,49395.0,22356079.0,0.99486822,0.94688517,0.04798299,0.00690234,0.19566000,0.47628835,0.21882638,38.98,46.04,4942.8,4395.8
9.5933,53233.0,22409312.0,0.98599917,0.93800443,0.04799479,0.00692134,0.27047449,0.39431864,0.17002171,39.37,46.04,5549.0,4397.9
9.9412,33600.0,22442912.0,0.99158853,0.94341463,0.04817397,0.00776635,0.24675307,0.50032234,0.18066198,38.31,46.04,3379.9,4396.0
9.9126,46909.0,22489821.0,0.99070936,0.94260114,0.04810826,0.00782142,0.18273978,0.46737650,0.21490496,38.73,46.04,4732.3,4396.6
9.7184,37882.0,22527703.0,1.00582397,0.95781463,0.04800943,0.00679095,0.28385484,0.45373112,0.22222453,38.31,46.04,3898.0,4395.7
9.9230,33599.0,22561302.0,0.98463231,0.93640852,0.04822379,0.00813078,0.23093569,0.50032157,0.17523782,38.31,46.04,3386.0,4393.7
9.6312,53527.0,22614829.0,0.96203518,0.91384321,0.04819189,0.00753124,0.22178653,0.40159416,0.22175580,39.40,46.04,5557.7,4395.9
9.9162,33599.0,22648428.0,0.98664367,0.93859571,0.04804804,0.00677286,0.24595466,0.50032157,0.22934294,38.31,46.04,3388.3,4393.9
9.9214,33600.0,22682028.0,0.96659672,0.91834313,0.04825358,0.00618223,0.21657270,0.50032234,0.21125403,38.31,46.04,3386.6,4392.0
9.8545,45737.0,22727765.0,0.96888268,0.92068011,0.04820259,0.00560274,0.21735415,0.45603016,0.23157752,38.61,46.04,4641.2,4392.5
10.0462,46571.0,22774336.0,0.97916043,0.93114287,0.04801758,0.00601626,0.18564230,0.46412158,0.19472404,38.69,46.04,4635.7,4392.9
9.9789,33600.0,22807936.0,0.97534984,0.92732376,0.04802606,0.00624007,0.21875456,0.50032234,0.22041012,38.31,46.04,3367.1,4391.0
10.4150,48718.0,22856654.0,0.99678659,0.94887257,0.04791405,0.00644231,0.24496922,0.48832956,0.19638692,38.91,46.04,4677.7,4391.5
10.0041,48056.0,22904710.0,0.97723269,0.92917258,0.04806003,0.00798338,0.18982033,0.47996598,0.21577901,38.84,46.04,4803.6,4392.3
9.9132,33597.0,22938307.0,0.98644120,0.93842328,0.04801780,0.01054540,0.22422516,0.50032002,0.18531258,38.31,46.04,3389.1,4390.4
9.9205,33601.0,22971908.0,0.96140420,0.91323346,0.04817077,0.00679773,0.33608449,0.50032312,0.18318108,38.31,46.04,3387.0,4388.5
9.8352,35779.0,23007687.0,1.01608825,0.96817535,0.04791290,0.00852214,0.29141578,0.47236481,0.19181907,38.31,46.04,3637.9,4387.1
9.9286,33598.0,23041285.0,1.00181019,0.95383155,0.04797881,0.00839778,0.24175613,0.50032079,0.18636039,38.31,46.04,3383.9,4385.2
9.9473,47258.0,23088543.0,0.95267648,0.90457761,0.04809882,0.00970500,0.22644970,0.47043601,0.18679233,38.76,46.04,4750.8,4385.9
9.9365,47019.0,23135562.0,0.96995068,0.92187107,0.04807971,0.00753879,0.19873613,0.46847892,0.16946471,38.74,46.04,4732.0,4386.5
9.7633,44110.0,23179672.0,0.94491470,0.89659739,0.04831734,0.00781654,0.24207637,0.44689250,0.17781185,38.44,46.04,4517.9,4386.8
10.0284,48519.0,23228191.0,0.98777705,0.93964660,0.04813058,0.00601366,0.22068152,0.48577315,0.19234872,38.89,46.04,4838.1,4387.6
10.4581,33600.0,23261791.0,0.96420699,0.91598129,0.04822570,0.00733564,0.25742394,0.50032234,0.18946254,38.31,46.04,3212.8,4385.3
10.0088,59872.0,23321663.0,0.97102201,0.92295402,0.04806801,0.00685312,0.19026431,0.43882626,0.16335984,40.04,46.04,5981.9,4388.3
9.9764,33599.0,23355262.0,1.00194561,0.95399809,0.04794747,0.00538039,0.25034881,0.50032157,0.17645027,38.31,46.04,3367.8,4386.4
10.3564,49108.0,23404370.0,0.98897552,0.94105536,0.04792011,0.00735795,0.18094620,0.49367979,0.17473863,38.95,46.04,4741.8,4387.1
9.9179,58284.0,23462654.0,0.99868989,0.95082510,0.04786477,0.00866173,0.22039905,0.44050524,0.19876127,39.88,46.04,5876.6,4389.8
9.6646,53608.0,23516262.0,0.98397815,0.93597895,0.04799921,0.00896253,0.26532665,0.40837139,0.21952030,39.41,46.04,5546.9,4391.9
10.1679,59956.0,23576218.0,0.97529614,0.92734146,0.04795467,0.00587851,0.18441668,0.44271526,0.24089570,40.05,46.04,5896.6,4394.8
9.9772,47548.0,23623766.0,0.97593427,0.92791128,0.04802301,0.00645443,0.19633870,0.47409534,0.28339019,38.79,46.04,4765.7,4395.5
9.7262,42000.0,23665766.0,0.97390735,0.92593610,0.04797131,0.00663848,0.20408998,0.44112489,0.24107280,38.31,46.04,4318.2,4395.3
9.9548,47426.0,23713192.0,0.98949516,0.94143260,0.04806259,0.00695174,0.19736545,0.47274372,0.20372929,38.78,46.04,4764.1,4396.0
9.6203,54719.0,23767911.0,0.98676527,0.93882132,0.04794396,0.00546523,0.24091572,0.39720920,0.21000434,39.52,46.04,5687.9,4398.3
9.9213,33600.0,23801511.0,0.99914968,0.95112979,0.04801998,0.00602767,0.23502597,0.50032234,0.22972696,38.31,46.04,3386.6,4396.4
9.9170,33600.0,23835111.0,1.02649796,0.97854328,0.04795465,0.00663579,0.31523556,0.50032234,0.20730731,38.31,46.04,3388.1,4394.6
9.9146,33600.0,23868711.0,0.96709561,0.91881752,0.04827808,0.00741257,0.25178009,0.50032234,0.22135907,38.31,46.04,3388.9,4392.8
9.9943,61147.0,23929858.0,0.98402399,0.93593413,0.04808980,0.00699568,0.17925784,0.44844809,0.29811648,40.17,46.04,6118.2,4395.9
